 0.000E+00       1       0.100000000000000E+01       0.000000000000000E+00       0.000000000000000E+00
 0.200E+00       1       0.104000000000000E+01       0.000000000000000E+00       0.000000000000000E+00
 0.467E+00       1       0.109333333333333E+01       0.000000000000000E+00       0.000000000000000E+00
 0.733E+00       1       0.114666666666667E+01       0.000000000000000E+00       0.000000000000000E+00
 0.100E+01       1       0.120000000000000E+01       0.000000000000000E+00       0.000000000000000E+00
